neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-Oost,Entire home/apt,500,1,0,,1,255,0,"The area features the Universiteitstheater, which serves as a cultural venue for academic and theatrical performances."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,215,1,143,5.89,6,297,83,"The area features dining and maritime facilities, including The Harbour Club and Port Entrepôt Jachthaven. Port Entrepôt Jachthaven serves as a local marina, providing a central hub for boating activity in the vicinity."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,322,1,6,1.15,6,362,6,The area features a garden at Cruquiustuin and dining options such as Tony Singh.
Centrum-Oost,Entire home/apt,300,2,9,0.38,1,314,4,"The area offers a diverse dining scene ranging from Italian spots like Antonio's Restaurante, Mama Impasto, Peppino, and il Palio to international options such as Bojo, Hongdae Amsterdam, Puri Mas Indonesisch Restaurant, Royal Thai, The Madras Diaries, The Pantry, Yellow River, and Zorba de Griek. Nightlife and social venues include pubs and bars like 't Lammetje, Cooldown Cafe, Jazz Cafe Alto, NJOY Cocktailbar, and El Vino, alongside nightclubs such as Club Candela and Club Up."
De Baarsjes - Oud-West,Entire home/apt,120,3,6,0.41,1,14,1,"The area features De Visserschool, which serves as the local educational institution. Outdoor space is provided by the playground and garden."
Centrum-West,Entire home/apt,570,7,2,0.18,4,339,2,"The area features dining options such as Chaplin, Crêpes Restaurant, Pasta Pizza Crėpes Panini, Pastabar, and Macau, alongside retail shops including Damrak Supermarket, Jumbo City, Jamin, Leonidas, Guecca, Parfumerie Omnia, Phone Point, and Shirt Factory. Cultural landmarks include the Venustempel Sexmuseum, which offers a historical look at human sexuality, and the Amsterdam Experience and Holland Experience, which provide immersive insights into local culture. Additional services include a bureau de change, a growshop, a cannabis shop, an adult gaming centre, and ticket offices like Lindbergh, Tours & Tickets, and Tours & Tickets J. van Beek B.V."
De Baarsjes - Oud-West,Entire home/apt,117,5,6,0.26,1,20,1,The area features a pub called l'Affiche and a playground.
Centrum-Oost,Entire home/apt,132,3,7,0.31,2,76,4,"The area features Oostenburgerpark, a park that serves as a local green space and garden area with a playground for outdoor recreation."
Centrum-West,Private room,94,3,40,1.7,1,89,21,"The area features dining and cafe options including Box Sociaal, Kafenion, and van Ilse, alongside a pub at De Nieuwe Lelie. You will also find retail and services such as Bike City for bicycle rental, Coffeeshop Paradox, and beauty establishments like Tropics."
Oud-Oost,Private room,105,1,4,0.23,1,80,3,"The area features dining and food options such as Café Wu, L'Abeille, Primo Passo, and Tabakshop Rex, alongside retail services including Dapper Tutto, Dierenspeciaalzaak Oscar, Rogue Razor, and Talay Gordijnenhuis. Dappermarkt serves as a local marketplace and a significant neighborhood landmark, providing a central hub for community commerce."
IJburg - Zeeburgereiland,Entire home/apt,200,3,1,0.06,1,0,0,"The area features a park, a garden, and a dog park."
Oud-Noord,Private room,55,1,0,,3,0,0,The area features the restaurant Papillon and an information point.
Watergraafsmeer,Entire home/apt,235,4,0,,1,40,0,The area features a garden and a picnic table.
Centrum-West,Private room,132,1,0,,9,0,0,"The area features a variety of dining and nightlife options including De Bakkerswinkel, Metropolitan, Belushi's Amsterdam, Durty Nelly's, Durty Nellys Inn, St. Christopher's at The Winston, Winston, Anna, Port of Call, and La Vie. Cultural and retail points of interest include the Amsterdam Exchange Experience, the gallery W139, the historic de Wallen district, the specialized shop Condomerie, the street Warmoesstraat, and the shops Greendayz Coffee and Smart-Zone Smartshop."
Centrum-West,Shared room,27,1,1,0.05,9,0,0,"The area features dining and nightlife spots like De Bakkerswinkel, Metropolitan, Belushi's Amsterdam, Durty Nelly's, Durty Nellys Inn, St. Christopher's at The Winston, Winston, Anna, La Vie, Port of Call, and Warmoesstraat, alongside retail and specialized shops including Greendayz Coffee, Smart-Zone Smartshop, Condomerie, and a tattoo studio. Local culture is highlighted by W139, a contemporary art gallery, and the Amsterdam Exchange Experience, while de Wallen serves as a well-known landmark and historic district central to the city's character."
Gaasperdam - Driemond,Entire home/apt,100,1,4,0.19,1,0,0,The area features a playground.
Zuid,Entire home/apt,350,4,0,,1,365,0,"The area features recreational facilities like Tenniseiland and green spaces including Park de Schinkeleilanden, which serves as a local park for outdoor relaxation."
De Baarsjes - Oud-West,Entire home/apt,180,5,4,0.25,1,0,3,"The area features a garden, which serves as a notable local green space."
Centrum-West,Private room,90,1,1,0.05,9,0,0,"The area features dining and cafe options like De Bakkerswinkel, Metropolitan, and Greendayz Coffee, alongside nightlife spots such as Belushi's Amsterdam, Durty Nelly's, Anna, Winston, and Port of Call. Local culture and attractions include the Amsterdam Exchange Experience, the art space W139, the historic Warmoesstraat, the Condomerie, and the de Wallen district, which is a well-known landmark significant for its historic character and central role in the city's tourism."
Centrum-Oost,Entire home/apt,190,1,0,,1,170,0,"The area features a park and a basketball pitch for recreation, alongside the pub Villa Nieuwmarkt. Villa Nieuwmarkt serves as a local landmark, acting as a central social hub for the neighborhood."
Watergraafsmeer,Entire home/apt,115,3,7,0.96,1,126,5,The area features a garden.
De Baarsjes - Oud-West,Private room,56,1,29,7.19,1,177,29,"The area is home to the arts centre De Nieuwe Liefde, which serves as a cultural venue for debates and literary events."
Watergraafsmeer,Private room,71,2,0,,11,0,0,"The area features a garden, which serves as a notable local green space."
Noord-Oost,Entire home/apt,220,3,11,1.45,1,85,9,"The area provides convenience with services like Janneh Beauty salon, Stomerij Propershop, and Pets Place, alongside dining options including KFC, Kwekkeboom, Snackbar 't Puntje, and Toki Sushi and More."
Bos en Lommer,Hotel room,0,1,0,,1,0,0,"The area is home to Dutchies Hostel, which serves as the primary accommodation option in the surroundings."
De Pijp - Rivierenbuurt,Private room,49,2,34,1.94,3,352,23,The surroundings feature a garden and a car sharing station.
Bos en Lommer,Private room,49,1,19,3.77,1,32,19,The area features a playground and a garden located at Hertspieghelplein.
Zuid,Entire home/apt,350,3,3,0.85,1,90,3,"The area features dining and nightlife options including Asian Flavours, Swagat, and Baut. It also includes Ton van Schaick, a butcher, and a garden."
De Pijp - Rivierenbuurt,Private room,309,1,1,0.08,8,325,1,"The area features cultural venues including Cinetol and Tempel / de Appel, alongside the Theosophische Vereniging place of worship. It also includes a garden, which serves as a quiet green space for the neighborhood."
Centrum-Oost,Private room,80,3,23,1.42,3,177,14,"The area is defined by the Amstel Canal Guest House, which serves as the primary accommodation in the surroundings."
Centrum-West,Private room,511,3,0,,1,365,0,"The area features diverse retail options including clothing stores like Zara, Topshop / Topman, Intimissimi, and Triumph, alongside jewelry at City Diamonds, shoes at Sidestep, toys at Lego and Kabouter, and confectionery at Kingdom of Sweets and Captain Candy. Dining includes Da Filippo, Luciën's Frietes, and McDonald's, while local landmarks include the historic place of worship De Papegaai, the Postzegelmarkt, the Postzegelpark, and the Stadspaleis, which is a notable attraction for its cultural significance."
Centrum-Oost,Private room,195,3,9,6.14,4,163,9,"The area features retail and professional services including Archive Store and Intervision. Frederiksplantsoen serves as a local park, while Frederik Park House provides guest accommodation."
Centrum-West,Private room,65,1,79,4.04,2,346,51,"The area features dining and retail options such as De Reiger, Moo!zo, Frame, patina, atelier paradis, Design Studio Lumineus, Dr. Spectacles, and a hairdresser. It also hosts the Theo Thijssen Museum, which is a local landmark dedicated to the life and work of the Dutch writer and teacher."
Zuid,Entire home/apt,100,3,0,,1,0,0,"The area features Warung Barokah for dining and the arts centre Retort, which serves as a local hub for creative activity."
Bijlmer-Centrum,Private room,128,3,27,1.53,4,119,15,"The area is defined by the student accommodation Xior Karspeldreef, which features an on-site picnic_table for outdoor use."
Centrum-West,Private room,162,2,4,1.18,2,42,4,"The area features diverse dining and retail options including Cafe Van Zuylen, Caffe Il Momento, Pho Le, Pane e Olio, Petit Heemelrijck, Pat's Poffertjes, Puccini Bomboni, Sari-sari store, De Afstap, Forever young, Madam, Oode, and Hier en haar. It is also home to the UvA PC Hoofthuis, a university building that serves as an academic hub, alongside the Grey Area Coffeeshop."
Oud-Oost,Entire home/apt,115,2,6,0.73,2,0,3,"The area features a boat rental service at Mokumboot Amsterdam Amstel. It also includes a garden, which serves as a local green space."
De Pijp - Rivierenbuurt,Private room,111,1,0,,8,205,0,"The area features Sarphatipark, a notable local park that serves as a central green space for the neighborhood. Nearby, you can also find the Paleisbeeld, an artwork that highlights the artistic character of the surroundings."
Centrum-Oost,Private room,1200,1,0,,2,365,0,"The area features dining and retail options including Wake 'n Bake, Pesto Presto, Impacto Seedbank, and Priwet Rossia. It is also home to Museum Van Loon, a historic canal house museum that showcases the lifestyle of the Dutch Golden Age."
Westerpark,Entire home/apt,44,2,18,1.04,4,0,6,"The area features dining and event spaces such as Billie, Dumplings, and Zonder Titel, alongside the creative venue Volta. It also includes the green spaces Westerpark, a significant local park known for its expansive recreational grounds and cultural programming."
Westerpark,Private room,89,1,72,4.15,9,353,32,"The area features recreational spaces including Westerpark, a significant park that serves as a central green hub for the neighborhood. Additional outdoor facilities include a playground and a tennis pitch."
Centrum-Oost,Private room,139,2,40,2.65,2,338,32,"The area features dining options including Dwars, Fiaschetteria, Oocker, and Utrechtsedwarstafel, alongside local services like Fietsconsult and Premium Barber Store. The neighborhood is also home to Hotel de Munck and the green space Frederiksplantsoen, a park that serves as a central outdoor gathering spot for the community."
De Pijp - Rivierenbuurt,Entire home/apt,167,3,21,1.34,3,57,12,"The area features the green space Sarphatipark, a local park that serves as a central hub for outdoor recreation. Nearby, the Kijkpunt muPe acts as a gallery, providing a dedicated space for artistic exhibitions."
De Baarsjes - Oud-West,Private room,130,2,26,1.49,9,0,12,"The area features Speeltuin Baarsjes, a local playground that serves as a central recreational space for the community."
Westerpark,Entire home/apt,110,1,5,0.91,1,0,5,The surroundings feature a garden.
Gaasperdam - Driemond,Private room,70,1,9,0.52,1,311,2,The area features a playground and an information point.
Centrum-West,Private room,139,2,8,0.48,1,47,6,The area features Expat Medical Centre for health services and the hotel Mr Jordaan for accommodation. A picnic table is also available for outdoor seating.
Centrum-Oost,Entire home/apt,429,2,2,2.0,1,66,2,The area features Hotel Mozart for accommodation and the billiards sports centre Snooker - FinalTouch for recreation.
Oud-Noord,Private room,169,1,11,0.65,6,42,4,There are no specific points of interest or amenities listed for this location.
Centrum-Oost,Entire home/apt,109,3,7,6.0,1,0,5,This area consists of a single guest house.
Centrum-Oost,Private room,61,2,28,3.29,4,12,28,"The area is home to the Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht, which serves as a historic guest house located along the city's iconic canal belt."
De Baarsjes - Oud-West,Private room,80,2,20,1.17,9,0,9,The area features a garden.
De Baarsjes - Oud-West,Entire home/apt,115,3,2,0.12,1,0,1,The surroundings feature a garden and a playground.
De Baarsjes - Oud-West,Entire home/apt,90,3,3,0.18,1,1,1,The area features a garden.
Bos en Lommer,Entire home/apt,125,25,2,0.12,1,351,0,The area features a garden.
Oud-Noord,Entire home/apt,129,10,0,,1,0,0,"The area features the Azalea I school and the Azalea Buurtwinkel convenience store. Nearby is the garden, which provides a local green space for the community."
Watergraafsmeer,Entire home/apt,95,2,0,,2,0,0,"The area features the pub Vergulden Eenhoorn, a historic landmark that serves as a traditional local gathering spot."
De Baarsjes - Oud-West,Private room,157,3,27,1.69,1,191,20,"The area features convenient services including Orange Copy and TeleWorld, alongside dining options such as Cafecito and Dr. Falafel. A kindergarten is also located in the immediate vicinity."
Slotervaart,Entire home/apt,125,2,2,0.13,1,0,0,The area features the artwork Erotica and the medical practice Terra.
Oud-Oost,Private room,350,2,30,1.94,1,313,23,The area features a garden.
De Pijp - Rivierenbuurt,Entire home/apt,135,3,8,0.5,1,0,3,"The area features dining and creative spaces such as Impero Romano and Voyeur by Kaosz Atelier, alongside automotive services like Aroba Bandenservice. There is also a garden located nearby."
Centrum-West,Private room,117,1,35,2.22,8,167,33,"The area features dining options such as Beulings, Casa di David, and Pianeta Terra, alongside the educational institution Art of Colors Makeup Artist School. The Sint-Franciscus Xaveriuskerk serves as a local place of worship and architectural landmark."
Centrum-West,Private room,149,1,39,2.51,3,113,14,"The area features dining and retail options including Fou Fow Ramen, Gifu Ramen Bar, SUE Bites Bar, IJscuypje, Albert Heijn, Etos, Gall & Gall, Coffeeshop Johnny, Amsterdam Nail Art Studio, La Savonnerie, Kleine Eland, Tenure De Nimes, Xantippe, and gr8acht. Cultural highlights include Galerie Bart and several statues dedicated to local figures such as Johnny Jordaan, Johnny Meijer, Manke Nelis, and Mien en Bolle Jan Froger, which celebrate the historic character of the Jordaan neighborhood alongside Cafe de Eland, Daniele Dentici, Ensō, and 14e Montessorischool De Jordaan."
Centrum-Oost,Entire home/apt,164,7,39,2.48,1,357,31,"The area features a variety of dining options including Bombay inn, Gandhi, The Guru of India, Sumo, Takumi Ramen, and Suzie Wong. Nightlife and social venues consist of Café Eijlders, The Waterhole, and Jimmy Woo."
Buitenveldert - Zuidas,Private room,65,3,1,0.07,2,0,0,"The area features 't Kleine Loopveld, a park that serves as a local green space for outdoor recreation. A swimming pool is also available nearby."
Centrum-West,Private room,122,3,17,1.11,1,349,11,"The area features a variety of dining options ranging from Asian restaurants like SUMO and Takumi Ramen to Italian spots such as Sapore Italiano and Savini, alongside others including Ashoka, Day's Foodbar, Gauchos, Joya, Toro Dorado, and Van Speyk. You will also find nightlife at Bitterzoet and Koepelcafé, retail at Souvenier Supermarket, bicycle rentals at King Bikes, and accommodations at Renaissance Amsterdam Hotel and Sint Nicolaas."
Centrum-West,Entire home/apt,74,3,4,0.27,1,319,2,"The area features a variety of dining and cafe options including Bagels & Beans, Eichholtz Delicatessen, Gourmet Burger, Morlang, Suite Benedict, and Walem, which offers outdoor seating. Retail and services are represented by Manfield, Prime Fone, The Color, When Nature Calls, and BOXIE24 Opslag huren Amsterdam."
De Baarsjes - Oud-West,Private room,74,1,698,44.84,4,365,597,"The area features dining and cafe options including Adam Restaurant, Bar Kosta, Beré Nali, Grillroom Fame, YNK, and schuurmanoomkensgrassotti. Local amenities include the Conscious Hotel Vondelpark, which serves as a notable landmark for its sustainable focus, alongside Drukkerij Overtoom, Kapsalon Utopia, and a public bookcase."
Zuid,Private room,130,1,44,2.8,4,363,34,"The area features the Conscious Hotel Museum Square, which serves as a central landmark for visitors exploring the nearby museum district. A tennis pitch is also available for recreational use."
Zuid,Hotel room,22,1,31,1.99,3,0,0,"This area features lodging options including Sonder Park House and The Flying Pig Hotel Uptown. It is also home to Vondelpark, a major city park that serves as a central green space for recreation and outdoor activity."
IJburg - Zeeburgereiland,Entire home/apt,266,2,5,1.61,1,44,4,There are no specific places listed to describe the surroundings.
De Baarsjes - Oud-West,Entire home/apt,135,2,10,8.33,1,184,10,The area features a garden.
Oud-Noord,Private room,111,1,0,,12,279,0,The area features Bunk Restaurant for international dining and BUNK Hotel Amsterdam for lodging. The surroundings are centered around these establishments.
Centrum-Oost,Private room,187,1,2,0.16,8,337,1,"The area is characterized by hospitality options, featuring City Hotel Amsterdam and Mansion."
Centrum-Oost,Private room,115,1,26,2.25,6,86,26,"The area features retail and community spots including Koek, Schaeffer & van Tijen, Poopy Cat, and Soma Mission of Sacred Plants. NFT Playground Amsterdam serves as a local cultural attraction focused on digital art and modern technology."
Centrum-Oost,Entire home/apt,102,21,0,,1,0,0,"The area features two marinas, WSV Albatros and WSV De Oostvaarders, alongside a playground and a soccer pitch."
Centrum-Oost,Entire home/apt,204,1,0,,15,356,0,"The area features dining and retail options including Coffee Company, De Pizzabakkers To Go, and Het Rijwielherstellingsoord. It is also home to Roeterseiland (UvA), a university campus that serves as a central hub for academic activity in the neighborhood."
Noord-West,Entire home/apt,150,2,6,1.49,1,110,6,The immediate surroundings feature a playground.
Centrum-Oost,Private room,151,1,0,,6,0,0,The immediate surroundings feature a basketball pitch.
Centrum-West,Private room,155,2,17,3.59,1,99,17,"The area features dining and nightlife options such as Siga La Vaca, Wok To Go, Yucca, and Proeflokaal 't Kelkje, alongside retail shops including Amsterdam Duck Store, Christine le Duc, SH Suprmarkt, Ter, Vape4life, Sharp Gear, and a hotel at The Grand. Local attractions include de Wallen, known for its historic district, and The City Hall, while cannabis-related establishments include Grasshopper, Green House, and Sensi Seeds Cornershop."
Centrum-West,Private room,269,1,1,0.6,3,45,1,"The area features the Andaz Amsterdam Prinsengracht, by Hyatt hotel and local retail including Verse for clothes, Prinsheerlijk Antiek for antiques, and De Knipkamer 352 for hair services. The hotel is a landmark of the neighborhood, known for its design and location along the historic canal."
Centrum-West,Private room,54,3,4,0.97,1,353,4,The area features nightlife centered around Spijker Bar.
De Baarsjes - Oud-West,Entire home/apt,160,2,2,0.18,1,0,2,"The area features diverse dining options including Abyssinia, Rangla Punjab, and Mima Fresh Mediterranean, alongside retail shops such as CriCri, De Stelling, Fabricati, John Kappetijn, Vief, pipoos, and Abyssinia African grocery. Essential services and amenities include Asahi sports, De Amsterdamse Plusklas, Hairsalon Abyssinia, Otto-bikes, Staring apotheek, Sunny days Chineese massage, and the cultural venue OT301, which serves as a notable community hub for arts and events."
Centrum-West,Entire home/apt,46,1,1,0.09,3,0,1,"The area features a variety of retail shops including Bershka, New Yorker, Solo, and Bag, alongside services like Kruidvat, Tibet Massage, Cuddle Pub, Tattoo & Gallery, and Vaping & More. Dining options include La Zoccola del Pacioccone, Zumo, and Buy 'N Fly, while Nieuwendijk serves as a notable shopping street that defines the local commercial character."
De Pijp - Rivierenbuurt,Private room,51,1,24,6.32,9,353,24,The area features dining and retail options such as Paul & Ninette Vinotheque and Brow Atelier. Services including MAX Hotel and Galya Gisca Tattoo are also located nearby.
De Pijp - Rivierenbuurt,Private room,51,1,17,2.51,9,329,17,"The area features a mix of services and hospitality, including Brow Atelier for beauty and Galya Gisca Tattoo for body art. Guests can stay at MAX Hotel and enjoy dining at Paul & Ninette Vinotheque."
Oud-Oost,Entire home/apt,177,1,13,2.09,6,298,13,"The area features a variety of dining options including Mister Chen Cha House, Poké Perfect, and Hallo, alongside a deli like Avondverkoop. Local services include Cornea Optiek, Dental Care East & West, Linnaeusstraat Massage, and the interior decoration shop All The Luck In The World."
Centrum-Oost,Entire home/apt,158,7,1,0.16,6,267,1,"The area is home to the Concern Congres Centrum, which serves as a community centre for the local neighborhood."
Centrum-West,Entire home/apt,188,7,1,0.15,3,241,1,"The area features dining and retail options including La Reinita Empanadas, Schout bij-nacht, Sins of Sal, Jumbo, Kilo, The Browbarber, and Vivant de Jordaan. You will also find the Lapjesmarkt, a historic textile market, and the Pianola Museum, which preserves the history of self-playing pianos, alongside a public bookcase."
Centrum-West,Private room,271,1,0,,5,0,0,The area features the guest house Herengracht 21 and the Max Brown Hotel.
Centrum-West,Private room,161,1,30,3.77,5,0,30,The area features hospitality options including Herengracht 21 and Max Brown Hotel.
Centrum-West,Hotel room,171,1,0,,5,0,0,The area features accommodation options including Herengracht 21 and Max Brown Hotel.
Westerpark,Entire home/apt,133,4,0,,1,0,0,The immediate surroundings feature a garden and a picnic table.
Watergraafsmeer,Private room,166,2,7,2.04,6,345,7,The area features a garden.
Watergraafsmeer,Private room,166,2,6,1.84,6,349,6,The immediate surroundings feature a garden.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,131,2,5,1.06,1,11,5,The area features a regional restaurant at The Meets and a pub at Café Insulinde. The garden serves as a local green space that provides a natural setting for the neighborhood.
Bijlmer-Oost,Entire home/apt,60,3,0,,1,2,0,"The area features the Bijlmerweide, a park and garden that serves as a significant green space for local recreation and nature."
Bos en Lommer,Entire home/apt,99,1,0,,1,0,0,The surrounding area features a garden.
De Pijp - Rivierenbuurt,Entire home/apt,136,2,4,1.28,1,3,4,"The area features a garden, which serves as a notable local landmark providing a green space for the community."
Westerpark,Entire home/apt,114,3,18,6.14,9,290,18,The immediate surroundings consist of a public bookcase.
Westerpark,Entire home/apt,126,3,36,4.89,9,297,36,The area features a garden and car sharing services.
Westerpark,Entire home/apt,300,2,0,,1,0,0,"The area features healthcare services including Apotheek Frederik Hendrik and doctors Kappeyne van de Coppello and Matijn Roest. It also includes a garden featuring the artwork of the same name, which serves as a notable local landmark."
Oud-Noord,Entire home/apt,500,3,0,,6,59,0,"The surroundings feature the Aparthotel North apartment building and the Papaverplantsoen park, which serves as a local green space for the area."
De Baarsjes - Oud-West,Entire home/apt,200,5,1,0.19,1,0,1,"The area features community facilities including Buurtcentrum Cremerplein and Buurthuis Cremerplein. J.J. Cremerplein serves as a local landmark, providing a central green space for recreation and community gatherings."
Zuid,Private room,76,1,65,11.96,7,365,65,"The area features a variety of retail options including clothing stores like Essentiel Antwerp, Hilfiger, Massimu Dutti, Petit Bateau, Reflections, and The Society Shop, alongside jewelry from Bonebakker, home goods at Zara Home, and an optician at Oogappel. The neighborhood is anchored by the Conservatorium hotel, a landmark building known for its historic architecture and role as a prominent local destination."
Zuid,Private room,74,1,5,0.97,7,330,5,"The area features a variety of retail shops including clothes stores like Caroline Biss, Diesel, Hackett, Hilfiger, Marina Rinaldi, Massimu Dutti, and Petit Bateau, alongside jewelry from Bonebakker and interior decoration at Zara Home. The Conservatorium hotel serves as a prominent landmark, anchoring the neighborhood as a significant destination for luxury hospitality."
Zuid,Private room,135,1,0,,7,330,0,"The area features the Flâneur hotel and a clothes shop, alongside City Garden, a local green space that serves as a central outdoor retreat."
Zuid,Private room,74,2,40,7.41,7,330,40,"The area features dining and retail options such as Ottolenghi, La Casa del Habano - Amsterdam, Zara Home, and Bonebakker. It also includes the Conservatorium, a landmark hotel known for its historic architecture, alongside Christelijke basisschool Instituut Schreuder."
Geuzenveld - Slotermeer,Entire home/apt,150,3,0,,1,364,0,The area features a playground and a picnic table.
Zuid,Private room,91,1,3,2.14,7,330,3,"The area features a variety of retail options including clothing boutiques like Caroline Biss, Claudia Sträter, Diesel, Hackett, Hilfiger, Marina Rinaldi, Massimu Dutti, Michael Kors, Paul Smith, and Petit Bateau. You will also find a jewelry store in Cartier, a gift shop in Nespresso, and interior decoration at Zara Home."
Zuid,Entire home/apt,90,5,1,0.19,1,311,1,"This area features a garden, which serves as a local green space."
Centrum-West,Private room,143,2,8,2.07,1,219,8,"The area features professional services including Drukkerij De Haan and Expat Medical Centre, alongside the hotel Mr Jordaan. Local amenities also include a public bookcase."
Centrum-West,Entire home/apt,119,5,3,0.54,6,135,3,"The area features international dining at De Reiger and retail options including jewelry at Galilea and gifts at patina. Egelantiersgracht is a notable attraction, serving as a scenic and historic canal that defines the character of the neighborhood."
Oud-Oost,Entire home/apt,265,3,2,2.0,1,85,2,"The area features dining options such as Troef and Weesper, alongside Mokumboot Amsterdam Weesper, which serves as a boat rental facility for exploring the local waterways."
Oud-Noord,Entire home/apt,145,1,13,2.77,1,0,13,"The area features Museum Amsterdam Noord, a cultural landmark that offers insight into the local history and development of the district."
Centrum-West,Private room,99,3,7,1.56,9,41,7,"The area is defined by City Marina IJdock, a prominent marina that serves as a focal point for waterfront activity."
Bos en Lommer,Entire home/apt,120,3,0,,1,22,0,"The area features dining options such as Meram and La Peri, alongside retail and services including Apino, Coffee Company, and Apotheek Bos en Lommer."
De Baarsjes - Oud-West,Entire home/apt,350,3,0,,1,365,0,"The area features dining options such as Sebonsa Bodega and Warung Redjo Kim & Jane, alongside the bicycle shop Amsterdamse Fietswinkel."
Westerpark,Entire home/apt,200,3,4,0.89,1,0,4,The surroundings feature a garden.
Centrum-Oost,Entire home/apt,180,7,5,3.49,2,336,5,"The area features retail and services including B'Femme, Shirt Shop, and Secret Village, alongside the Rita Community Center. You will also find the pub Who Cares and the gallery Galerie WIHH, a local space for contemporary art."
Buitenveldert - Zuidas,Private room,59,2,8,1.44,2,363,8,"The area features retail and dining options including Ekoplaza, The Art of Wines, and van de Raa. Essential services and facilities include Huisartsen MC Gelderlandplein, Medisch Centrum Gelderlandplein, and Bambini BSO."
De Baarsjes - Oud-West,Entire home/apt,113,3,3,0.62,1,0,3,"The area features diverse dining options including Mano Bakery, OTEMBA - ramen, Tandoori Express, and Teahouse. Local amenities include the community centre Da Costa and the beauty service GO NKD."
De Baarsjes - Oud-West,Entire home/apt,120,3,0,,2,0,0,"The area features Bar MiMi, which serves as the local nightlife destination."
De Aker - Nieuw Sloten,Private room,49,7,3,0.97,2,83,3,There are no specific places listed to describe the surroundings.
Westerpark,Entire home/apt,120,3,0,,1,0,0,The area features services and outdoor recreation including Westerpark Maryam Hair & Beauty and Nick's Rijwielherstel. Trail.NL serves as a local outdoor attraction that provides opportunities for cycling and exploration.
Centrum-West,Private room,209,1,0,,4,362,0,"The area is defined by the presence of the theatre De Toneelmakerij, a notable cultural venue that contributes to the local arts scene."
De Baarsjes - Oud-West,Entire home/apt,100,3,2,0.52,1,8,2,The area features Sebonsa Bodega for dining and Amsterdamse Fietswinkel for bicycle services.
Westerpark,Entire home/apt,275,2,7,1.83,1,138,7,"The area features Westerpark, a significant public park that serves as a central green space for the neighborhood."
Centrum-Oost,Entire home/apt,134,5,2,0.44,1,0,2,"The area features dining at Cantina Caliente and entertainment at the cinema Kriterion. Accommodations are provided by Hotel Allure, alongside the social facility Jellinek / Sinai Centrum / Punt P / Arkin Basis GGZ."
Osdorp,Private room,60,1,304,53.96,5,318,304,"The area features the Inormation board Osdorpplein, which serves as a central point for local navigation and community updates."
Osdorp,Private room,69,1,167,30.36,5,365,167,"The area features the Inormation board Osdorpplein, which serves as a central point for local guidance and community details."
Slotervaart,Entire home/apt,275,5,0,,1,0,0,"The area features the residential Sky Home situated directly alongside Rembrandtpark, a large public green space that serves as a central recreational hub for the neighborhood."
Centrum-Oost,Private room,94,2,3,0.74,1,14,3,"The area features dining and cinema options such as Lebkov & Sons and Kriterion. It is also home to Roeterseiland (UvA), a university campus that serves as a central academic hub for the neighborhood."
De Baarsjes - Oud-West,Entire home/apt,338,2,3,0.67,1,96,3,"The area features dining and nightlife options such as Gertrude and Toussaint, alongside beauty and wellness services like Beatrijs Smulders, SKIN, and The Laser Lab. Local amenities include the Slot Meesenstijn park and playground, the Houseboat Lady Jane guest house, and the kindergarten facility."
De Baarsjes - Oud-West,Entire home/apt,350,2,1,0.25,1,0,1,"The area features a variety of dining and retail options, including restaurants like Fenan Klein Afrika, Night Kitchen, and Paloma Blanca, alongside cafes and bakeries such as Café New Olympia, Coffee Roastery, STACH, and Levain et le vin. Local services and shops include Macey's, Electro-Walst, Drogisterij Body & Beauty, Juni nails, Cut throat, Juice Brothers, Speijers Platen, Wiel tot wiel tweewielers, and Annette's Bed & Breakfast."
De Pijp - Rivierenbuurt,Entire home/apt,140,25,0,,1,60,0,The area features a garden.
De Baarsjes - Oud-West,Entire home/apt,150,3,3,2.0,2,64,3,The area features retail and dining options such as PC Dokter and Rangla Punjab. Blue Lagoon is also located nearby.
IJburg - Zeeburgereiland,Entire home/apt,95,7,1,0.75,1,166,1,The area features Antonio's Barbershop for personal grooming and a playground for outdoor recreation.
De Baarsjes - Oud-West,Entire home/apt,150,2,3,0.6,1,321,3,The area features a garden.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,165,3,0,,1,25,0,The surroundings feature a garden.
Centrum-West,Entire home/apt,300,2,1,0.27,1,13,1,"The area features local services including Daniel International Hairstylist, MacRepair.nl, Jouw Groenteman, and a wine shop, alongside recreational facilities such as a soccer pitch, a table tennis pitch, and two playgrounds. Noorderspeeltuin is a notable local playground that serves as a key community space for families."
Geuzenveld - Slotermeer,Entire home/apt,150,6,0,,1,0,0,The surroundings consist of residential apartment buildings.
Oud-Oost,Entire home/apt,195,7,0,,1,95,0,The surroundings feature a garden.
Bos en Lommer,Entire home/apt,44,3,1,0.24,1,59,1,"The area is centered around the Multatulischool, which serves as the local educational institution."
Centrum-West,Entire home/apt,120,3,5,1.39,4,0,5,The area features essential local services including the veterinary clinic DierenDokters and the fire station Kazerne Hendrik.
