neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-West,Private room,150,2,12,0.38,2,0,0,The nearby places include a wine bar called Troppo Giovane and a cafe called Toki.
Zuid,Entire home/apt,444,5,9,2.33,1,304,3,"The area features a garden, a park, a playground, a social facility, a restaurant, and a sandwich fast food shop, including Juliette, Kooy's Delicatessen, and Stichting Kuria."
Oud-Oost,Entire home/apt,217,3,14,0.35,1,209,2,There is a multi pitch and a garden.
Zuid,Entire home/apt,300,4,7,0.18,1,128,0,The nearby place is a bar called Chef.
Oud-Oost,Entire home/apt,150,2,13,0.33,1,0,0,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,200,3,4,0.14,1,0,0,"The area includes a butcher, a place of worship called Hare Krishna Nederland, an Indonesian restaurant called Omahe, and a hot dog fast food place called The Fat Dog."
Centrum-Oost,Private room,80,3,91,2.27,2,274,21,"The area includes an attraction and a public bookcase, such as Magere Brug."
De Pijp - Rivierenbuurt,Entire home/apt,214,2,14,0.36,1,9,0,"The area includes places of worship such as Maarten Lutherkerk, a garden, a picnic table, and a playground."
Centrum-Oost,Private room,75,3,79,1.99,2,0,1,The area includes an attraction called Magere Brug and a public bookcase.
De Pijp - Rivierenbuurt,Entire home/apt,140,7,13,0.32,1,0,0,There is a public bookcase.
Zuid,Entire home/apt,299,4,9,0.61,6,0,4,The nearby places include a hifi store called Knokki.
Oostelijk Havengebied - Indische Buurt,Private room,76,2,40,1.0,1,1,0,"The area includes a playground and a park, such as Keesje Brijdeplantsoen."
Centrum-Oost,Entire home/apt,180,3,16,0.4,1,141,3,"The area includes restaurants and a pub, such as Brouwerij 't IJ, De Kop van Oost, and Foodhal Mooie Boules."
Zuid,Hotel room,151,1,47,1.25,20,267,3,"There is a guest house, a playground, a pub, and a garden, including Gent."
Oud-Oost,Entire home/apt,100,2,13,4.94,1,0,3,"Nearby places include a yoga fitness centre, a sandwich fast food shop, a bicycle shop, a cannabis store, a bar, a do-it-yourself store, and a garden, such as Bo-Mij, Dough Studio, Five Stars, Form, The Plug, and Velespit."
De Baarsjes - Oud-West,Entire home/apt,150,2,20,0.59,1,0,5,"Nearby places include a tailor, pizza fast food, a Surinamese restaurant, a public bookcase, a playground, a tobacco shop, and a supermarket, such as A.S.K., J.J. Cremerplein, Papa John's, Serhat Market, Supervorm, and WarungRahayu."
Oud-Oost,Entire home/apt,225,5,6,0.16,1,0,0,The area contains a playground and a garden.
Noord-West,Private room,54,2,101,2.57,1,10,24,There is a garden nearby.
Oud-Oost,Entire home/apt,400,4,12,0.3,1,0,0,There is a garden nearby.
Centrum-Oost,Entire home/apt,75,7,15,1.08,22,339,3,"The area includes theatres such as DeLaMar and Melkweg, hotels including Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, and Lux, a restaurant named Milk, an apartment building called Weber Studios, and bars including Bar Weber."
Bos en Lommer,Private room,47,2,37,0.96,2,0,0,The area includes a soccer pitch and a garden.
De Baarsjes - Oud-West,Entire home/apt,200,3,12,0.42,1,0,0,There is a playground nearby.
De Baarsjes - Oud-West,Entire home/apt,110,2,18,0.45,1,0,6,"The area includes a garden and a sandwich fast food restaurant, Broodje Daan."
Centrum-West,Private room,89,3,97,2.47,2,0,0,"The area includes attractions such as Beurs van Berlage, Rederij Plas, and The Grasshopper, cafes like Cafe Keffer and café40, kebab fast food spots Donnerkebab and Kebab Corner, erotic shops Hot Or Not and The Happy Shop, friture fast food Vlaamse Friet, pubs De Deugniet and The Brokers Bar, a Chinese restaurant Wok Inn, restaurants Dal Pagliaccio and Smart, a coworking space Meet Berlage, a bakery Croissanterie, and a chocolate shop Tony's Chocolonely."
Westerpark,Hotel room,161,2,27,1.0,20,269,3,"The area includes a public bookcase and a park, such as Boekenkast."
De Baarsjes - Oud-West,Hotel room,151,2,39,0.98,20,239,1,"The area includes a pub, a restaurant, a regional bar, and artwork, such as Ankh, Boegbeeld, Café Thuys, Le French Cafe, and Spelletjescafé 2 Klaveren."
Centrum-West,Entire home/apt,220,3,25,0.72,2,279,2,"The area includes a marketplace, a basketball pitch, and an artwork, such as Noordermarkt and Woutertje Pieterse & Femke."
Centrum-Oost,Private room,242,1,17,1.1,2,0,0,"Nearby places include a gallery and a hotel, such as Galerie AdK Actuele Kunst and Hotel Mozart."
De Baarsjes - Oud-West,Entire home/apt,247,2,15,0.38,1,0,0,The area contains a garden.
Centrum-Oost,Entire home/apt,180,3,18,0.47,1,6,3,"The nearby places include a park, a korfball pitch, and a garden, such as Swift/PST and Wertheimpark."
De Pijp - Rivierenbuurt,Entire home/apt,220,3,15,0.49,1,0,3,"The area includes a coffee shop Kaldi, a fitness centre TrainMore, Italian restaurants Noemi and Pasta e Pizza, a pub Huis van Iemand Anders, a Japanese restaurant Tsunarié, a locksmith De Sleutelkluis, a hotel Ibis Styles Amsterdam Amstel, an Indian fast food restaurant Saravanaa Bhavan, and a gallery Fabric Inspired X Artitude."
Noord-West,Private room,30,1,12,0.37,2,0,1,The area contains a garden and a playground.
IJburg - Zeeburgereiland,Private room,80,3,21,0.56,1,0,0,There is a playground nearby.
Centrum-West,Private room,164,3,54,1.9,1,271,28,"The area includes a cafe, artwork, a florist, information, and a sandwich pub, with examples such as Café 't Papeneiland, Café Tabac, and Pompon."
IJburg - Zeeburgereiland,Hotel room,161,1,7,0.23,20,271,0,The nearby places include a hotel such as SWEETS.
Centrum-West,Entire home/apt,140,2,15,0.68,1,0,1,"Nearby places include a Thai restaurant, a clothes shop, a hairdresser, and an antiques shop, such as Billy's Thai Restaurant, Verse, De Knipkamer 352, and Prinsheerlijk Antiek."
Centrum-West,Private room,70,3,235,6.17,1,148,57,"Nearby places include restaurants, cannabis shops, gift shops, clothes shops, fabric shops, an american cafe, a tattoo shop, a pancake restaurant, a pub, a bar, a hotel, an asian restaurant, a beauty shop, a bicycle rental, a photo shop, a breakfast cafe, a massage shop, and an italian restaurant, such as Amsterdam Seed Center, Barraka, Corner House Hotel Cafe, Dal Migliore, Dam Square Inn, De Drie Fleschjes, De Drie Graefjes, De Drie Monnikjes, De Nieuwe Pilserij, De Pannenkoekerij, Eethuis Sie-Joe, Green Budget Bikes, La Cantina, La Casa, Lunch & Dinner, Mr. Crab, Museumfoto, Original Dutch Fabric, Pop Up Store Marcous Vintage, Quilt Shop, Rainbow, Rejoes, Seafood Grill, Sense, St. Paul's, Takumi Ramen, Tattoo & Art, and Tulashi."
Centrum-West,Private room,76,1,87,2.31,3,309,26,"The nearby places include restaurants such as Bridges and Oriole Garden Bistro, and a hotel called The Grand."
De Baarsjes - Oud-West,Entire home/apt,119,2,15,0.4,1,0,0,"Nearby places include a school, gardens, a common, a picnic table, a table tennis pitch, and artwork, such as Brede school De Kinkerbuurt, Burtmoestuin 'Het eetbare plantsoen', and Nicolaas Beetsplantsoen."
Slotervaart,Entire home/apt,90,3,3,0.11,1,0,0,"The area includes an arts centre and a table tennis pitch, such as Broedplaats HW10."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,150,3,13,5.13,1,337,6,"The nearby places include a garden and a hotel, such as Marijke's guestroom."
Oostelijk Havengebied - Indische Buurt,Private room,49,1,48,1.26,2,139,1,There is a garden nearby.
De Baarsjes - Oud-West,Private room,129,4,96,2.77,2,64,11,"Nearby places include a florist, a restaurant, a beauty salon, a chemist, and a cafe, such as Amsterdam Flora, The Bab, Delete, Kruidvat, and Cafe Kompleet."
Centrum-Oost,Entire home/apt,300,3,27,0.82,1,0,0,"The area includes a townhall, a restaurant with outdoor seating, and artwork, such as Stadsloket Centrum, Café Café, Spinoza, and Zonder titel."
Oud-Oost,Entire home/apt,195,3,6,0.17,1,0,0,"Nearby places include a garden, a playground, a public bookcase, and a school, such as Bassischool Frankendael, Buurtbiep, and Transvaalplein."
Westerpark,Private room,165,1,0,,2,0,0,"The area includes a park, a playground, and a garden, such as Frederik Hendrikplantsoen."
Centrum-West,Entire home/apt,487,1,3,3.0,5,268,3,"The area includes a garden, such as Palmentuin Prinseneiland."
Westerpark,Entire home/apt,165,8,23,0.63,2,0,0,"The area includes a garden, a bicycle shop, a hairdresser, and an outdoor space, featuring Nick's Rijwielherstel, Trail.NL, and Westerpark Maryam Hair & Beauty."
De Pijp - Rivierenbuurt,Entire home/apt,200,2,8,0.23,1,0,0,The nearby places include a garden and the school 9e Montessorischool De Scholekster.
Westerpark,Entire home/apt,110,2,3,0.08,1,0,0,"Nearby places include a garden, a musical instrument store named Saxomania, a cannabis shop named Chapiteau, and a bicycle shop named Gregario Cycling Services."
Watergraafsmeer,Entire home/apt,147,14,8,0.3,1,0,0,"The area includes a school and a garden, such as Bassischool Frankendael (locatie Hogeweg)."
Centrum-West,Private room,112,1,191,5.37,2,215,84,"Nearby places include clothes shops, a growshop, museums such as Hash Marihuana & Hemp Museum and Hemp Gallery, a guest house, a music store, gift shops, a drug paraphernalia shop, erotic shops, an information center, a cafe, hotels like B&B 1680 and Heart of Amsterdam, a social facility, a restaurant, a bar, a brothel, a tattoo studio, and an attraction."
Oud-Noord,Entire home/apt,140,3,9,0.39,1,189,0,There is a garden nearby.
Zuid,Entire home/apt,400,2,3,0.08,1,0,0,"The area includes a guest house called Flores & Puck, a school named Tobiasschool, and a dentist called Tandartspraktijk De Liefde."
Bos en Lommer,Entire home/apt,100,2,14,0.38,1,0,2,"The area includes a garden, a volleyball pitch, and a playground."
Centrum-West,Entire home/apt,250,2,13,0.39,2,0,1,"Nearby places include a place of worship, a kiosk, a doctors, a gift shop, cafes, a museum, and a collector, such as Westerkerk, Anne Frank Huis Museumshop, Huisartsenpraktijk Westertoren, Anne Frank Huis, Lunchcafé Dialoog, Museum Cafe, and Comics Import Amsterdam."
Oud-Oost,Entire home/apt,198,1,36,1.04,6,354,11,"The area includes a restaurant, an asian restaurant, and a garden, such as Sranang Makmur and Tres Amigos."
Oud-Oost,Entire home/apt,166,1,77,2.5,6,268,25,There is a garden nearby.
Westerpark,Entire home/apt,250,1,15,0.42,1,0,1,"The nearby places include a garden and a bar, such as De Nieuwe Anita."
Oud-Noord,Entire home/apt,100,2,6,0.18,1,158,0,"The nearby places include a garden and a school, such as Over Y College."
De Baarsjes - Oud-West,Shared room,225,2,14,1.03,6,83,2,"Nearby places include a doctors office DC Klinieken, a supermarket Little Plant Pantry, an ice cream shop Sotto Zero, a burger restaurant Teds place, a public bookcase springlet, and a massage center."
Centrum-Oost,Private room,89,2,137,3.97,2,76,51,The area includes a slipway and the museum Museumhaven.
Bos en Lommer,Entire home/apt,149,2,18,0.54,1,86,1,"The area contains a park and a playground, including Willem Augustinpark."
De Pijp - Rivierenbuurt,Entire home/apt,158,3,6,0.23,4,16,1,"Nearby places include a bubble tea cafe, a pub like Tapmarin, a garden, a motorcycle repair shop called Mokum Motors, a bakery named Bakery Van Wou, furniture stores such as dotshop, a hairdresser called The Color, an Indian restaurant named Annavilaas, a Peruvian restaurant called Nazka, a massage parlor named Healthy massage Fang, a coffee shop called Coffee Bru, a pottery studio named Glazemade, and a laundry called wasserette van wou."
De Pijp - Rivierenbuurt,Entire home/apt,200,3,14,0.48,1,21,3,"Nearby places include a marketplace, chicken restaurant, french restaurant, shoes, cafes, esoteric, artwork, boxing fitness_centre, toys, curtain, sandwich fast_food, peruvian fast_food, dancing_school, tailor, tobacco, asian fast_food, thai restaurant, vacant, and place_of_worship, such as Albert Cuyp-markt, André Hazes, Arles, Birkenstock, Boksschool VBSK Albert Cuyp, Café Dakduif, Folkvang, Franggo, Gerard Dou Synagogue, Ideaal Gordijnen Specialisten, Khadija Caftan Biladi, Lunchcafé Bozz, Mari Peruvian Delights & More, Mikado Speelgoed, Pole Practice, Ranchi Amsterdam, Shoelala Shoes & More, Thai Roof, Vivánt Nancy, and Warung Swietie Lelydorp."
Centrum-West,Entire home/apt,506,2,15,0.57,1,75,4,"The area includes a boules pitch, picnic table, playground, basketball pitch, and businesses such as Bizarre Design, The Arch, and dé Beeldhouwschool, which cover interior decoration, arts centre, and furniture categories."
Centrum-Oost,Private room,330,2,2,0.07,3,176,0,"The area includes a hotel and an attraction, such as Budget Hotel Hortus and Hortus Botanicus."
De Pijp - Rivierenbuurt,Entire home/apt,135,1,15,0.53,1,0,0,"The area includes a garden and a bicycle shop, Slob fietsen."
De Baarsjes - Oud-West,Entire home/apt,145,5,10,0.35,1,1,2,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,194,2,11,0.35,1,64,1,There is a garden nearby.
Centrum-West,Private room,135,4,38,1.22,1,8,0,The nearby places include a playground and the school Theo Thijssenschool.
Oud-Oost,Entire home/apt,300,4,1,0.03,1,343,0,"The area features a university and a garden, including Amstelcampus."
Oostelijk Havengebied - Indische Buurt,Private room,105,3,24,0.76,1,52,2,"The area includes a playground, a soccer pitch, a garden, and a hairdresser called Gentleman."
De Aker - Nieuw Sloten,Private room,110,1,28,0.88,1,279,6,"The area includes an apartment, such as Johan's B&B."
Centrum-West,Private room,106,1,144,4.39,2,336,32,"The area includes a kebab fast food restaurant, a bakery, and a hairdresser, such as Ali Baba, Bakkerij Wolf, and Kapsalon Bianco."
Centrum-Oost,Entire home/apt,161,7,2,0.07,15,364,0,"The area includes a garden, museum, park, artwork, apartment, and attraction, such as Hortus Botanicus, Luther Museum Amsterdam, J.W. van Overloopplantsoen, and Afscheid."
Centrum-Oost,Entire home/apt,248,7,0,,15,361,0,"The nearby places include a garden, a museum, a park, and an artwork, such as Afscheid, J.W. van Overloopplantsoen, and Luther Museum Amsterdam."
De Baarsjes - Oud-West,Entire home/apt,150,2,3,0.09,1,0,0,"The area includes a park, a bar, and an artwork, such as Rembrandtpark, Patio, and Wormenhotel."
De Pijp - Rivierenbuurt,Private room,69,3,32,1.04,2,353,10,"The area includes a bicycle shop called Love Cycle, schools including Afrikahuis, De Avonturijn, and Kindcentrum Sarphati, a garden called Lycée français Vincent van Gogh, and a place of worship."
De Baarsjes - Oud-West,Entire home/apt,255,3,13,0.42,1,128,4,"Nearby places include a pharmacy, dry cleaning, hotel, bed, coffee shop, copyshop, newsagent, Indonesian restaurant, hairdresser, ticket office, cafe, Asian deli, and pub, such as BrainWash, Café Helmers, Centraal Stomerij, Copy Plaza, GVB Servicepunt, GoodNews, Janus, Kartika, Primera, Princess Hostel, Toko Ikan Mas, Un., and Wittop Koning."
De Pijp - Rivierenbuurt,Private room,100,2,131,4.06,2,84,26,"Nearby places include a pizza restaurant, garden, yoga fitness centre, school, beauty salons, cafe, cannabis shop, bakery, and ramen restaurant, such as Renato's Pizzeria, Yagoy, auf dem Brinke - music school, Li's Beauty Lounge, Iambe, Coffeeshop Papillon, Elevate Coffee Lab, Strips, and Kitchen Impossible."
Oud-Noord,Hotel room,108,1,53,1.75,12,329,1,"Nearby places include a supermarket, a coffee shop cafe, outdoor seating, a garden, and a park, such as Albert Heijn, Bagels & Beans, Public Space, and Schegpark."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,135,2,26,0.86,1,0,9,"Nearby places include a tobacco shop, ice cream shop, clothes store, seafood restaurant, garden, hairdressers, regional restaurant, and pub, such as Tabakshop Java, IJs van Oost, Zeeman, El Pescado, Kwiyasse, Barbershop Murat, Café Insulinde, and The Meets."
De Pijp - Rivierenbuurt,Entire home/apt,157,7,5,0.17,1,66,2,"Nearby places include a garden, motorcycle repair shop Mokum Motors, bakery Bakery Van Wou, furniture store dotshop, hairdresser The Color, Indian restaurant Annavilaas, Peruvian restaurant Nazka, massage studio Healthy massage Fang, coffee shop Coffee Bru, pottery studio Glazemade, laundry service wasserette van wou, supermarket Stadsmarkt De Pijp, and restaurant Rayleigh & Ramsay."
Noord-Oost,Entire home/apt,150,3,5,0.18,1,0,2,There is a basketball pitch.
Watergraafsmeer,Entire home/apt,80,5,9,0.33,1,5,4,There is a garden nearby.
Centrum-West,Entire home/apt,225,3,15,0.46,1,118,2,"The area includes a community centre and a clothes shop, such as Felix Meritis and Episode."
De Baarsjes - Oud-West,Entire home/apt,285,3,7,0.22,1,359,0,"There is a garden, an artwork, and a playground."
De Baarsjes - Oud-West,Entire home/apt,140,2,12,0.37,1,2,4,"The area includes a garden, a public bookcase, and a park, such as Helmersplantsoen."
Centrum-West,Entire home/apt,154,1,0,,4,0,0,"The area contains a park and a picnic table, including Toon Ylandplantsoen."
Centrum-Oost,Private room,107,2,98,3.07,1,82,14,"The area includes a park, gardens, artwork, a playground, a supermarket, and an outdoor space, with examples such as Eerste Weteringplantsoen, Kruidenpluktuin Weteringbuurt, Simon Carmiggelt, Carl Denig, and Ekoplaza."
Oud-Oost,Private room,102,2,76,2.51,1,276,21,The area includes a pub called Dorst.
De Pijp - Rivierenbuurt,Private room,76,1,26,0.84,8,361,4,"The area features a playground, table tennis pitch, park, basketball pitch, soccer pitch, fitness station, dog park, and garden, including Sarphatipark."
Centrum-West,Entire home/apt,275,3,23,0.72,1,5,3,"The area includes a greengrocer, a french restaurant, a pub, and a garden, such as Jouw Groenteman, O Bistro, Café Lowietje, and Constantiahofje."
IJburg - Zeeburgereiland,Private room,74,1,4,0.13,10,0,0,"The area includes a restaurant and a marina, such as DOK48 and Haven WV IJburg."
Bos en Lommer,Private room,200,2,0,,1,0,0,The area contains a multi pitch.
De Pijp - Rivierenbuurt,Entire home/apt,175,2,4,0.38,1,146,3,"The area includes a garden, apartment, car repair, hotel, second hand, coffee shop cafe, pizza restaurant, ice cream, turkish restaurant, hairdresser, place of worship, fitness centre, massage, cinema, restaurants, arab restaurant, greek restaurant, wine, and bicycle shop, with examples such as BACK, Badeta Koffiebranders, Bicycle Hotel, CousCous Club, De Pizzakamer, De Stadsfiets, De Stijlkamer, Discover Shiatsu, Grice Circular Fashion, Hayran, Massimo Gelato, New Look, Oranjekerk, Rialto, Romio's Taverna, Sinne, TrainMore, and Wijnbar Paulus."
Oud-Oost,Entire home/apt,199,2,3,0.73,1,4,3,"Nearby places include a bicycle shop called Velespit, a cannabis store called The Plug, a bar called Five Stars, two doityourself stores called Bo-Rent and Bo-Mij, a hairdresser called Flama Farah, and a garden artwork."
De Pijp - Rivierenbuurt,Entire home/apt,150,3,13,1.15,1,0,5,"The area includes a garden, a zoo, and a hotel, such as Kinderboerderij de Pijp and Savoy Hotel."
De Baarsjes - Oud-West,Entire home/apt,160,3,6,0.21,1,5,2,"The area features playgrounds, a community centre, and a garden, including Balboaplein and Buurthuis De Tagerijn."
De Pijp - Rivierenbuurt,Entire home/apt,125,3,11,0.37,1,0,0,"Nearby places include a bar, an attraction, a garden, a studio, a car repair shop, and an italian restaurant, such as Café Gijs, Huis met de Kabouters, Voyeur by Kaosz Atelier, Aroba Bandenservice, and Impero Romano."
Westerpark,Entire home/apt,400,5,1,0.03,1,0,0,"Nearby places include a marina called Staverno, a laundry called NiDA Wasserij Stomerij, and a hairdresser called Knippen bij Wendy."
De Pijp - Rivierenbuurt,Entire home/apt,181,3,4,0.15,1,339,0,The area contains a garden and a playground.
De Baarsjes - Oud-West,Entire home/apt,100,2,6,0.21,1,15,1,"Nearby places include restaurants such as De Oost, De Japanner, Soytasty, Vicio, Riaz, and BAR BARIO, beauty and hair services like Laset Beauty Lab, Salon Bella Brasil, Mooi Anders, and Menspire, along with Alex Bikes, Aquacosta, Dille & Kamille, Homeless Laundry Colors Wasserette, Quality Cleaners, RA travel, Reshare Store, Jutka & Riska, and WoodHouse."
Oostelijk Havengebied - Indische Buurt,Private room,93,1,43,1.46,2,86,9,"The area includes a garden, a playground, and a park, such as Rietlandpark."
De Baarsjes - Oud-West,Entire home/apt,125,2,11,0.37,3,0,8,"Nearby places include an italian restaurant, beauty salons, a restaurant, a pub, a playground, and a kindergarten, such as De Italiaan, Gertrude, SKIN, Slot Meesenstijn, The Laser Lab, and Toussaint."
Bos en Lommer,Entire home/apt,189,3,8,0.28,1,0,2,There is a garden nearby.
Centrum-West,Entire home/apt,464,3,6,2.12,7,22,2,"The area features an attraction, newsagent, seafood restaurant, bubble tea cafes, Italian restaurants, Chinese restaurants, fast food, a brothel, cafes, pubs, a tobacco shop, a Thai restaurant, a Korean restaurant, antiques, a headshop, a travel agency, a place of worship, a music store, restaurants, bookstores, bars, a butcher, a supermarket, and an Argentinian restaurant, including Amsterdamsche Vishandel, BIU!TEA, Bella Ciao, Bun-Air Travel Service, Cafe De Zeemeeuw, Canna420, Chinatown, City Records, De Waag, Del Posto, Dijk 120, Dolcia, Fo Guang Shan He Hua Tempel, H. Vet, Henk, Henk Comics, Het Oosten, Hoi Tin, Jasmine, Kim's So, La Vida Argentinian Steakhouse, Latei, Lime Bar, Nam Kee, New King, Si-Chuan, Sigarenmagazijn Simons, Taste of Culture, Wah Nam Hong, Xi'an Delicious Foods Express, and YOYO!."
Bos en Lommer,Entire home/apt,65,2,8,0.27,1,0,0,"The area includes a park, a playground, and a garden, such as Bolwerk and Ruige Speelplek."
De Pijp - Rivierenbuurt,Private room,79,3,39,1.52,1,19,1,"The area includes a garden, a picnic table, playgrounds, and places of worship such as CompaNanny and Maarten Lutherkerk."
De Baarsjes - Oud-West,Hotel room,273,1,1,0.05,3,0,0,"Nearby places include a bar, bicycle shop, polish cafe, asian restaurant, beauty salon, hairdresser, and florist, such as WoodHouse, De Stadsfiets, Kazik, Soytasty, PAMELA, Menspire, and Mooi Anders."
De Baarsjes - Oud-West,Entire home/apt,185,3,3,0.74,1,280,3,The area contains a common and a playground.
Bos en Lommer,Entire home/apt,95,7,2,0.07,1,0,0,The nearby places include a school named El Kadisia.
De Pijp - Rivierenbuurt,Entire home/apt,450,1,5,0.17,1,0,0,"The area features a park, clothes shops including Miller & Canefield and Siya Lymfe, a sandwich restaurant called Vork, a massage studio named Saudade, a laundry called Maas wasserette & stomerij, a coffee shop cafe named gratitude espresso, a garden, and a greengrocer called Zoet & Peper."
Oud-Noord,Entire home/apt,115,3,10,0.38,1,0,6,"Nearby places include a garden, a car sharing location, and the pet store Ambulia Dierenwinkel."
Oud-Noord,Entire home/apt,90,1,3,0.1,2,0,0,"The area includes a boat, an information center, and a restaurant, such as Beaut and Papillon."
Centrum-West,Entire home/apt,225,2,22,1.41,6,76,10,"The area features hairdressers including Haarstijl and HairPlay, a gallery named Gallery238, a playground, a wine shop, clothes stores such as Hang Eleven and The Swap Shop, a jewelry store named Jis, a butcher called Keurslagerij Pouw, and an attraction named Lof."
De Baarsjes - Oud-West,Entire home/apt,150,1,3,0.11,1,0,0,"Nearby places include clothes shops like Church of Labels, Tex Leder, and Ulivoto Fashion, a hairdresser called Imperial barbershop, fast food outlets such as Best doner & snacks and McDonald's, a health food store named Holland & Barrett, coffee shops including Doppio Espresso and Five Ways Coffee, a money service called Geldmaat, convenience stores such as Energy Dictator, Primera, and Solleveld, a butcher called Kema Vlees, a newsagent named Primera, a baby goods store called Baby Boem, a Turkish bakery named Dunya Firini, a photo shop called B&B feestartikelen, a gift shop called B&B feestartikelen, a seafood shop called Volendam Vishandel, a pastry shop named MultiVlaai, and a marketplace called Ten Katemarkt."
Oud-Noord,Private room,56,1,75,2.62,1,76,5,"The nearby places include a garden and a marina, such as Aeolus."
De Baarsjes - Oud-West,Entire home/apt,521,2,8,0.28,1,0,2,"The area includes a pub, such as Café 't Vossie."
Slotervaart,Entire home/apt,50,6,5,0.21,1,0,0,"The area includes a park, such as Rembrandtpark."
De Pijp - Rivierenbuurt,Entire home/apt,180,2,10,0.35,1,17,5,"The area includes a garden, a cannabis coffee shop, and doctors, such as Coffeeshop Nice Place and Ubbens & Statius Muller, huisartsen."
De Baarsjes - Oud-West,Entire home/apt,150,2,39,1.34,9,0,12,"Nearby places include a garden, a Turkish restaurant, an alcohol shop, a pizza fast food restaurant, a carpet shop, a billiards pub, a supermarket, a convenience store, and a park, such as Natuurtuin Slatuinen, Mehtap, The Wine Spot, De Krommert, Davoud Perzische Tapijten, Club 8, ALDI, Oz Dostlar Gida Pazari, and Steakhouse Gely."
De Baarsjes - Oud-West,Private room,70,3,35,1.24,3,0,4,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,100,3,11,0.38,1,1,3,"Nearby places include a pub called Tapmarin, a garden, a motorcycle repair shop called Mokum Motors, a bakery called Bakery Van Wou, a furniture store called dotshop, a hairdresser called The Color, an Indian restaurant called Annavilaas, a Peruvian restaurant called Nazka, a massage center called Healthy massage Fang, a coffee shop cafe called Coffee Bru, a pottery studio called Glazemade, a laundry called wasserette van wou, and a supermarket called Stadsmarkt De Pijp."
De Baarsjes - Oud-West,Entire home/apt,150,2,31,1.1,9,0,7,"Nearby places include a garden, a cafe, a turkish restaurant, and an alcohol shop, such as Natuurtuin Slatuinen, Buongiorno Espressobar, Mehtap, and The Wine Spot."
Oud-Oost,Hotel room,106,1,2,0.39,6,0,2,There is a garden nearby.
De Baarsjes - Oud-West,Entire home/apt,140,3,7,0.25,1,13,1,"Nearby places include mobile phone, telecommunication, hairdresser, beauty, money, bank, butcher, newsagent, fast food, clothes, e-cigarette, gift, bicycle, marketplace, and restaurant establishments such as Odido, Tele2, Angels beauty style, Change laserclinic, Dorita's hair products, Geldmaat, SNS Bank, Kema Vlees, Primera, FEBO, Salsa shop, Church of Labels, Denim City, themakerstore, Vaperoutlet, Recycle, Ten Katemarkt, Yogurt Barn, Meneer Temaki, Foodhallen, De Hallen, and Entertainment Exchange."
Centrum-West,Private room,120,2,21,0.77,1,152,7,"The area features restaurants, shops, and services including Donna Sofia, La Maschera, MADRE, Kam Wah, Benelux Wine Co, Monte Pelmo Cons. IJS fabriek, Café De Blauwe Pan, Café Parlotte, Comestibles Kinders, Do-Re-Mi Kinderboetiek, GSM Zone, Glitch, Green Farmer's, J Well, Polspotten, Topkappers, and kleine kanjer."
Centrum-West,Entire home/apt,271,2,11,0.38,1,13,3,There is a garden nearby.
De Baarsjes - Oud-West,Entire home/apt,160,3,5,0.18,1,0,1,"The area includes a playground, a pub, a hairdresser, and a doctors, with locations such as Bon Burger, Huisartsenpraktijk Fijnhout, Lootsstraat, and Yona's Kids&Cuts."
Zuid,Entire home/apt,654,2,8,0.37,1,172,6,The area includes a hotel called Valerius Apartments and a convenience store called Organic.
Buitenveldert - Zuidas,Entire home/apt,60,5,3,0.5,1,0,1,"The nearby places include a playground and a school, such as De Ark."
Bos en Lommer,Entire home/apt,135,3,6,0.22,1,7,1,"Nearby places include a driving school, bakery, curtain shop, Turkish restaurant, hardware store, newsagent, beauty salon, restaurant, mobile phone repair shop, and hairdresser, such as Verkeerschool Eros, Boulangerie Nador, mozaiek carpet center, Kahvealti, De Prijshamer, Primera, Phoenix Nails, ICT Repair, and Sabina's hairshop."
Bos en Lommer,Entire home/apt,160,2,33,1.26,1,68,8,"Nearby places include a motorcycle shop, a Chinese restaurant, a garden, a social facility, Indian restaurants, and a playground, such as De Ruijter Scooters, Hap Li, Chadni Chowk, Terminal 18, and Raina SR."
Zuid,Private room,84,2,12,0.42,1,1,8,"The area includes a garden and a restaurant, such as Poppy's Zuid."
De Pijp - Rivierenbuurt,Private room,150,1,0,,2,89,0,"The area includes a garden, a pitch, a water point, a playground, and a school, such as Philadelphia."
De Baarsjes - Oud-West,Hotel room,105,2,45,1.59,2,107,3,"The area features a florist, ice cream shop, artwork, and pub, including Flowers & Powers, IJscuypje, and Janszen."
Centrum-Oost,Private room,263,2,23,0.91,1,292,14,"The area includes hostels, guest houses, apartments, a laundry, a playground, a cafe, bars like Bourbon Street Music Club, and restaurants such as Antonio's Restaurante, Karma Kebab, and Zorba de Griek."
De Pijp - Rivierenbuurt,Private room,150,2,0,,2,146,0,"The area includes a garden, a picnic table, a pitch, a water point, and a playground."
