neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-Oost,Private room,195,3,9,6.14,4,163,9,"Frederiksplantsoen is a nearby park located just a short walk from the Archive Store.

[tier: mid | anchors: Frederiksplantsoen, Archive Store | character: urban green space]"
Centrum-West,Private room,65,1,79,4.04,2,346,51,"You can visit the Theo Thijssen Museum or grab a drink at De Reiger. These locations are located near Design Studio Lumineus and Frame.

[tier: premium | anchors: Theo Thijssen Museum, De Reiger | character: cultural and stylish]"
Zuid,Entire home/apt,100,3,0,,1,0,0,"Retort serves as a local arts_centre, while Warung Barokah offers a variety of dishes as an asian restaurant.
[tier: mid | anchors: Retort, Warung Barokah | character: creative cultural hub]"
Bijlmer-Centrum,Private room,128,3,27,1.53,4,119,15,"Xior Karspeldreef is a student accommodation located near a picnic_table.

[tier: mid | anchors: Xior Karspeldreef | character: quiet student living]"
Centrum-West,Private room,162,2,4,1.18,2,42,4,"You can visit UvA PC Hoofthuis for academic pursuits or enjoy a meal at Pho Le and Pane e Olio. These locations are situated near the charming Cafe Van Zuylen and the unique Oode gallery.

[tier: premium | anchors: UvA PC Hoofthuis, Pho Le, Pane e Olio, Cafe Van Zuylen, Oode | character: vibrant urban hub]"
Oud-Oost,Entire home/apt,115,2,6,0.73,2,0,3,"You can find Mokumboot Amsterdam Amstel located near the water for boat rentals. There are no gardens listed in the immediate vicinity.

[tier: mid | anchors: Mokumboot Amsterdam Amstel | character: nautical city escape]"
De Pijp - Rivierenbuurt,Private room,111,1,0,,8,205,0,"Sarphatipark features a beautiful garden and a dog_park for visitors to enjoy. The area also includes the Paleisbeeld artwork nearby.

[tier: premium | anchors: Paleisbeeld, Sarphatipark | character: scenic urban retreat]"
Centrum-Oost,Private room,1200,1,0,,2,365,0,"Museum Van Loon is located near the Impacto Seedbank. You can also find Pesto Presto, Priwet Rossia, and Wake 'n Bake in the surrounding area. [tier: mid | anchors: Museum Van Loon, Impacto Seedbank | character: historic urban charm]"
Westerpark,Entire home/apt,44,2,18,1.04,4,0,6,"Westerpark and Volta are located in the immediate vicinity. You can also find Billie, Dumplings, and Zonder Titel nearby.

[tier: mid | anchors: Westerpark, Volta | character: vibrant urban hub]"
Westerpark,Private room,89,1,72,4.15,9,353,32,"Westerpark is a large public park that features a playground and a tennis pitch. This green space is a popular destination for outdoor recreation.

[tier: premium | anchors: Westerpark | character: vibrant green space]"
Centrum-Oost,Private room,139,2,40,2.65,2,338,32,"You can find the Italian restaurant Fiaschetteria and the hotel Hotel de Munck located in the immediate vicinity. These spots are situated near the park Frederiksplantsoen and the bicycle shop Fietsconsult.

[tier: mid | anchors: Fiaschetteria, Hotel de Munck, Frederiksplantsoen | character: lively urban hub]"
De Pijp - Rivierenbuurt,Entire home/apt,167,3,21,1.34,3,57,12,"You can enjoy a peaceful walk through Sarphatipark or take in the scenic views at Kijkpunt muPe.

[tier: premium | anchors: Kijkpunt muPe, Sarphatipark | character: scenic urban retreat]"
De Baarsjes - Oud-West,Private room,130,2,26,1.49,9,0,12,"Speeltuin Baarsjes is a local playground located in the neighborhood. It is situated near a garden and a fountain.

[tier: mid | anchors: Speeltuin Baarsjes | character: family friendly park]"
Westerpark,Entire home/apt,110,1,5,0.91,1,0,5,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Gaasperdam - Driemond,Private room,70,1,9,0.52,1,311,2,"There are no nearby places listed to identify.
[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Private room,139,2,8,0.48,1,47,6,"Expat Medical Centre is a local healthcare provider, and Mr Jordaan is a nearby hotel.
[tier: mid | anchors: Expat Medical Centre, Mr Jordaan | character: professional and convenient]"
Centrum-Oost,Entire home/apt,429,2,2,2.0,1,66,2,"Hotel Mozart is located within walking distance of Snooker - FinalTouch.

[tier: mid | anchors: Hotel Mozart, Snooker - FinalTouch | character: quiet urban area]"
Oud-Noord,Private room,169,1,11,0.65,6,42,4,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet outdoor space]"
Centrum-Oost,Entire home/apt,109,3,7,6.0,1,0,5,"There are no nearby places available to list in this area.
[tier: budget | anchors: none | character: quiet and remote]"
Centrum-Oost,Private room,61,2,28,3.29,4,12,28,Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht is located in the heart of the city near the canal district. This guest house provides convenient access to historic landmarks and local transit. [tier: mid | anchors: Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht | character: historic canal stay]
De Baarsjes - Oud-West,Private room,80,2,20,1.17,9,0,9,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location]"
De Baarsjes - Oud-West,Entire home/apt,115,3,2,0.12,1,0,1,"There are no nearby places to list based on the provided information.
[tier: budget | anchors: none | character: quiet and empty]"
De Baarsjes - Oud-West,Entire home/apt,90,3,3,0.18,1,1,1,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Bos en Lommer,Entire home/apt,125,25,2,0.12,1,351,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Oud-Noord,Entire home/apt,129,10,0,,1,0,0,"Azalea I is a local school situated near the Azalea Buurtwinkel convenience store.

[tier: budget | anchors: Azalea Buurtwinkel, Azalea I | character: quiet local neighborhood]"
Watergraafsmeer,Entire home/apt,95,2,0,,2,0,0,"Vergulden Eenhoorn is a historic pub located in a charming setting. It serves as a popular local destination for drinks and dining.

[tier: premium | anchors: Vergulden Eenhoorn | character: historic city charm]"
De Baarsjes - Oud-West,Private room,157,3,27,1.69,1,191,20,"Orange Copy and TeleWorld are located near Cafecito and Dr. Falafel. 

[tier: mid | anchors: Cafecito, Dr. Falafel, Orange Copy, TeleWorld | character: vibrant urban hub]"
Slotervaart,Entire home/apt,125,2,2,0.13,1,0,0,"Terra is a medical office located near the artwork installation titled Erotica.

[tier: mid | anchors: Erotica, Terra | character: professional medical space]"
Oud-Oost,Private room,350,2,30,1.94,1,313,23,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Pijp - Rivierenbuurt,Entire home/apt,135,3,8,0.5,1,0,3,"Impero Romano is an Italian restaurant located near the studio Voyeur by Kaosz Atelier. Aroba Bandenservice provides car repair services in the immediate vicinity.

[tier: mid | anchors: Impero Romano, Aroba Bandenservice, Voyeur by Kaosz Atelier | character: urban professional hub]"
Centrum-West,Private room,117,1,35,2.22,8,167,33,"Sint-Franciscus Xaveriuskerk is a historic place of worship located near the Art of Colors Makeup Artist School. You can also find fine dining at Beulings, Casa di David, and Pianeta Terra nearby.

[tier: premium | anchors: Beulings, Casa di David, Pianeta Terra | character: refined culinary hub]"
Centrum-West,Private room,149,1,39,2.51,3,113,14,"You can find Albert Heijn and Cafe de Eland located in the immediate vicinity. These spots offer convenient access to daily essentials and local social life.

[tier: mid | anchors: Albert Heijn, Cafe de Eland | character: convenient local hub]"
Centrum-Oost,Entire home/apt,164,7,39,2.48,1,357,31,"You can enjoy a meal at Gandhi or The Guru of India before heading to the nightclub Jimmy Woo. These venues are located near the bar The Waterhole and the pub Café Eijlders.

[tier: mid | anchors: Gandhi, Jimmy Woo, The Waterhole | character: vibrant city nightlife]"
Buitenveldert - Zuidas,Private room,65,3,1,0.07,2,0,0,"The park located nearby is 't Kleine Loopveld. This area provides a green space for outdoor recreation.

[tier: mid | anchors: 't Kleine Loopveld | character: peaceful green space]"
Centrum-West,Private room,122,3,17,1.11,1,349,11,"You can find dining options like Ashoka and SUMO located near the Renaissance Amsterdam Hotel. King Bikes offers bicycle rentals in the immediate vicinity of these establishments. [tier: premium | anchors: Renaissance Amsterdam Hotel, SUMO | character: Vibrant city center]"
Centrum-West,Entire home/apt,74,3,4,0.27,1,319,2,"You can find Eichholtz Delicatessen and Bagels & Beans located within the immediate vicinity. These popular spots offer a variety of dining options for visitors in the area.

[tier: mid | anchors: Eichholtz Delicatessen, Bagels & Beans | character: vibrant urban hub]"
De Baarsjes - Oud-West,Private room,74,1,698,44.84,4,365,597,"Conscious Hotel Vondelpark is located near the Adam Restaurant and Bar Kosta. You can also find Beré Nali and Drukkerij Overtoom in this vicinity.

[tier: premium | anchors: Conscious Hotel Vondelpark, Adam Restaurant | character: vibrant urban hub]"
Zuid,Private room,130,1,44,2.8,4,363,34,"Conscious Hotel Museum Square is located in the immediate vicinity of a tennis pitch. 

[tier: premium | anchors: Conscious Hotel Museum Square | character: sophisticated urban retreat]"
Zuid,Hotel room,22,1,31,1.99,3,0,0,"Sonder Park House is a hotel located just a short walk from the expansive green space of Vondelpark. Nearby, travelers can also find accommodation at The Flying Pig Hotel Uptown.

[tier: mid | anchors: Sonder Park House, The Flying Pig Hotel Uptown, Vondelpark | character: urban travel hub]"
IJburg - Zeeburgereiland,Entire home/apt,266,2,5,1.61,1,44,4,"There are no nearby places of the specified type available in the provided list. 

[tier: budget | anchors: none | character: empty location]"
De Baarsjes - Oud-West,Entire home/apt,135,2,10,8.33,1,184,10,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Oud-Noord,Private room,111,1,0,,12,279,0,"BUNK Hotel Amsterdam is located right next to Bunk Restaurant. These two venues are situated in the same building.

[tier: mid | anchors: BUNK Hotel Amsterdam, Bunk Restaurant | character: modern social hub]"
Centrum-Oost,Private room,187,1,2,0.16,8,337,1,"City Hotel Amsterdam and Mansion are both located in the immediate vicinity.

[tier: mid | anchors: City Hotel Amsterdam, Mansion | character: historic urban stay]"
Centrum-Oost,Private room,115,1,26,2.25,6,86,26,"Poopy Cat and Soma Mission of Sacred Plants are located in the immediate vicinity. These establishments provide specialized pet supplies and botanical services to the local community. [tier: mid | anchors: Poopy Cat, Soma Mission of Sacred Plants | character: local specialty hub]"
Centrum-Oost,Entire home/apt,102,21,0,,1,0,0,"WSV Albatros and WSV De Oostvaarders are two marinas located in the immediate vicinity. [tier: mid | anchors: WSV Albatros, WSV De Oostvaarders | character: scenic waterfront hub]"
Centrum-Oost,Entire home/apt,204,1,0,,15,356,0,"Roeterseiland (UvA) is located near Coffee Company and De Pizzabakkers To Go. You can also find Het Rijwielherstellingsoord in this immediate area. [tier: mid | anchors: Roeterseiland (UvA), Coffee Company | character: academic urban hub]"
Noord-West,Entire home/apt,150,2,6,1.49,1,110,6,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-Oost,Private room,151,1,0,,6,0,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-West,Private room,155,2,17,3.59,1,99,17,"The Grand is a luxury hotel located near the historic attraction de Wallen. You can also find the restaurant Siga La Vaca and the pub Proeflokaal 't Kelkje in the immediate vicinity.

[tier: premium | anchors: The Grand, de Wallen | character: Historic luxury hub]"
Centrum-West,Private room,269,1,1,0.6,3,45,1,"You can find Andaz Amsterdam Prinsengracht, by Hyatt and Prinsheerlijk Antiek located in the immediate vicinity. De Knipkamer 352 and Verse are also situated nearby.

[tier: premium | anchors: Andaz Amsterdam Prinsengracht, by Hyatt, Prinsheerlijk Antiek | character: upscale historic charm]"
Centrum-West,Private room,54,3,4,0.97,1,353,4,"Spijker Bar is located in the immediate vicinity. This establishment serves as the primary destination in the area.

[tier: mid | anchors: Spijker Bar | character: lively local spot]"
De Baarsjes - Oud-West,Entire home/apt,160,2,2,0.18,1,0,2,"You can find Abyssinia for dining and Otto-bikes for cycling needs in the local area. Nearby amenities also include Staring apotheek and the community centre known as OT301.

[tier: mid | anchors: Abyssinia, Otto-bikes, OT301 | character: diverse local hub]"
Centrum-West,Entire home/apt,46,1,1,0.09,3,0,1,"You can find Bershka and New Yorker located along the busy shopping street of Nieuwendijk. Nearby, you can also visit Kruidvat for your health and beauty needs.

[tier: mid | anchors: Bershka, New Yorker, Nieuwendijk, Kruidvat | character: busy shopping hub]"
De Pijp - Rivierenbuurt,Private room,51,1,24,6.32,9,353,24,"MAX Hotel is located near the breakfast cafe Paul & Ninette Vinotheque. You can also find Brow Atelier and Galya Gisca Tattoo in the immediate vicinity.

[tier: mid | anchors: MAX Hotel, Paul & Ninette Vinotheque | character: urban professional hub]"
De Pijp - Rivierenbuurt,Private room,51,1,17,2.51,9,329,17,"MAX Hotel is located near the breakfast cafe Paul & Ninette Vinotheque. You can also find Brow Atelier and Galya Gisca Tattoo in the immediate vicinity.
[tier: mid | anchors: MAX Hotel, Paul & Ninette Vinotheque | character: vibrant urban hub]"
Oud-Oost,Entire home/apt,177,1,13,2.09,6,298,13,"You can visit Cornea Optiek for eye care or enjoy a meal at Mister Chen Cha House. Dental Care East & West is also located in the immediate vicinity.

[tier: mid | anchors: Cornea Optiek, Mister Chen Cha House, Dental Care East & West | character: convenient urban hub]"
Centrum-Oost,Entire home/apt,158,7,1,0.16,6,267,1,"Concern Congres Centrum is a community centre located in the area. It serves as a primary hub for local gatherings and events.

[tier: mid | anchors: Concern Congres Centrum | character: professional community hub]"
Centrum-West,Entire home/apt,188,7,1,0.15,3,241,1,"You can find the Pianola Museum and the Lapjesmarkt located within the historic Jordaan neighborhood. Nearby dining options include La Reinita Empanadas and the restaurant Schout bij-nacht.

[tier: premium | anchors: Pianola Museum, Lapjesmarkt | character: historic urban charm]"
Centrum-West,Private room,271,1,0,,5,0,0,"Herengracht 21 is a guest house located in the same area as the Max Brown Hotel.

[tier: premium | anchors: Herengracht 21, Max Brown Hotel | character: historic canal charm]"
Centrum-West,Private room,161,1,30,3.77,5,0,30,"Herengracht 21 is a guest house located in the same vicinity as the Max Brown Hotel.

[tier: premium | anchors: Herengracht 21, Max Brown Hotel | character: historic canal charm]"
Centrum-West,Hotel room,171,1,0,,5,0,0,"Herengracht 21 is a guest house located near the Max Brown Hotel.

[tier: mid | anchors: Herengracht 21, Max Brown Hotel | character: historic canal charm]"
Westerpark,Entire home/apt,133,4,0,,1,0,0,"There are no nearby places to list in this area.

[tier: budget | anchors: none | character: quiet empty space]"
Watergraafsmeer,Private room,166,2,7,2.04,6,345,7,"There are no nearby places available to list in this area.
[tier: budget | anchors: none | character: quiet empty space]"
Watergraafsmeer,Private room,166,2,6,1.84,6,349,6,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,131,2,5,1.06,1,11,5,"The Meets is a regional restaurant located near the garden and the pub. Café Insulinde is also situated in this immediate vicinity.

[tier: mid | anchors: Café Insulinde, The Meets | character: cozy local charm]"
Bijlmer-Oost,Entire home/apt,60,3,0,,1,2,0,"Bijlmerweide is a local park that features a beautiful garden area for visitors to enjoy.
[tier: mid | anchors: Bijlmerweide | character: serene green space]"
Bos en Lommer,Entire home/apt,99,1,0,,1,0,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Pijp - Rivierenbuurt,Entire home/apt,136,2,4,1.28,1,3,4,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: quiet empty space]"
Westerpark,Entire home/apt,114,3,18,6.14,9,290,18,"There are no nearby places of the specified type available to list.
[tier: budget | anchors: none | character: empty location data]"
Westerpark,Entire home/apt,126,3,36,4.89,9,297,36,"There are no nearby places listed to identify.

[tier: budget | anchors: none | character: empty location data]"
Westerpark,Entire home/apt,300,2,0,,1,0,0,"Apotheek Frederik Hendrik is a nearby pharmacy, while Kappeyne van de Coppello and Matijn Roest are local doctors.

[tier: mid | anchors: Apotheek Frederik Hendrik, Kappeyne van de Coppello, Matijn Roest | character: professional medical hub]"
Oud-Noord,Entire home/apt,500,3,0,,6,59,0,"Aparthotel North is located in the immediate vicinity of the green space known as Papaverplantsoen.

[tier: mid | anchors: Aparthotel North, Papaverplantsoen | character: quiet urban retreat]"
De Baarsjes - Oud-West,Entire home/apt,200,5,1,0.19,1,0,1,"The neighborhood features Buurtcentrum Cremerplein and Buurthuis Cremerplein, both located near J.J. Cremerplein.

[tier: mid | anchors: Buurtcentrum Cremerplein, Buurthuis Cremerplein, J.J. Cremerplein | character: community focused hub]"
Zuid,Private room,76,1,65,11.96,7,365,65,"You can visit the luxury hotel Conservatorium or shop for high-end jewelry at Bonebakker. These establishments are located near various fashion retailers like Essentiel Antwerp and Zara Home.

[tier: premium | anchors: Conservatorium, Bonebakker | character: upscale and refined]"
Zuid,Private room,74,1,5,0.97,7,330,5,"You can find luxury goods at Bonebakker and Conservatorium, or browse for clothing at Diesel, Hackett, Hilfiger, Marina Rinaldi, Massimu Dutti, Petit Bateau, and Caroline Biss. Zara Home offers interior decoration while you can visit a bakery nearby.

[tier: premium | anchors: Bonebakker, Conservatorium | character: upscale shopping hub]"
Zuid,Private room,135,1,0,,7,330,0,"City Garden is a beautiful public space located just a short walk from the boutique clothing store Flâneur.

[tier: mid | anchors: City Garden, Flâneur | character: urban chic style]"
Zuid,Private room,74,2,40,7.41,7,330,40,"Ottolenghi is a popular restaurant located near the jewelry store Bonebakker. You can also find Zara Home and the school Christelijke basisschool Instituut Schreuder in the surrounding area.

[tier: premium | anchors: Bonebakker, Ottolenghi, Zara Home | character: upscale urban center]"
Geuzenveld - Slotermeer,Entire home/apt,150,3,0,,1,364,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet empty space]"
Zuid,Private room,91,1,3,2.14,7,330,3,"You can find high-end fashion at Cartier and Michael Kors, or browse home goods at Zara Home. These stores are located near other retailers like Paul Smith and Diesel.

[tier: premium | anchors: Cartier, Michael Kors, Zara Home | character: upscale retail hub]"
Zuid,Entire home/apt,90,5,1,0.19,1,311,1,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-West,Private room,143,2,8,2.07,1,219,8,"Expat Medical Centre provides professional healthcare services, while Drukkerij De Haan is located nearby for your printing needs. You can also find comfortable accommodations at Mr Jordaan.

[tier: mid | anchors: Drukkerij De Haan, Expat Medical Centre, Mr Jordaan | character: convenient urban hub]"
Centrum-West,Entire home/apt,119,5,3,0.54,6,135,3,"De Reiger is an international restaurant located near the scenic Egelantiersgracht. You can also visit Galilea and patina for jewelry and gallery experiences.

[tier: premium | anchors: De Reiger, Egelantiersgracht, Galilea, patina | character: historic canal charm]"
Oud-Oost,Entire home/apt,265,3,2,2.0,1,85,2,"Mokumboot Amsterdam Weesper offers boat rentals near the restaurant Troef and the garden Weesper.

[tier: premium | anchors: Mokumboot Amsterdam Weesper, Troef, Weesper | character: scenic waterfront dining]"
Oud-Noord,Entire home/apt,145,1,13,2.77,1,0,13,"Museum Amsterdam Noord is located in the northern part of the city. It is the only museum in this area.
[tier: mid | anchors: Museum Amsterdam Noord | character: cultural local landmark]"
Centrum-West,Private room,99,3,7,1.56,9,41,7,"City Marina IJdock is located directly along the waterfront. This facility provides convenient docking services for boats in the area.

[tier: premium | anchors: City Marina IJdock | character: modern waterfront hub]"
Bos en Lommer,Entire home/apt,120,3,0,,1,22,0,"Apotheek Bos en Lommer is a nearby pharmacy, and you can find coffee at Coffee Company. Meram is a local Turkish restaurant, while Apino and La Peri offer clothes.

[tier: mid | anchors: Apotheek Bos en Lommer, Coffee Company, Meram | character: convenient urban hub]"
De Baarsjes - Oud-West,Entire home/apt,350,3,0,,1,365,0,"Amsterdamse Fietswinkel is located near the dining options of Sebonsa Bodega and Warung Redjo Kim & Jane.

[tier: mid | anchors: Amsterdamse Fietswinkel, Sebonsa Bodega, Warung Redjo Kim & Jane | character: local urban hub]"
Westerpark,Entire home/apt,200,3,4,0.89,1,0,4,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-Oost,Entire home/apt,180,7,5,3.49,2,336,5,"You can visit the Rita Community Center or browse for unique items at Secret Village. Nearby options also include the Galerie WIHH and the Shirt Shop.

[tier: mid | anchors: Rita Community Center, Galerie WIHH | character: vibrant local hub]"
Buitenveldert - Zuidas,Private room,59,2,8,1.44,2,363,8,"You can find fresh groceries at Ekoplaza and quality meats at van de Raa. Nearby amenities include the medical services at Huisartsen MC Gelderlandplein and Medisch Centrum Gelderlandplein.

[tier: premium | anchors: Ekoplaza, van de Raa, Huisartsen MC Gelderlandplein, Medisch Centrum Gelderlandplein | character: convenient urban living]"
De Baarsjes - Oud-West,Entire home/apt,113,3,3,0.62,1,0,3,"Mano Bakery and Teahouse are located within walking distance of OTEMBA - ramen and Tandoori Express. You can also find Da Costa, GO NKD, and the community_centre nearby. [tier: mid | anchors: Mano Bakery, OTEMBA - ramen | character: vibrant local hub]"
De Baarsjes - Oud-West,Entire home/apt,120,3,0,,2,0,0,"Bar MiMi is located in the immediate vicinity. This is the only establishment available in the area.

[tier: mid | anchors: Bar MiMi | character: intimate local spot]"
De Aker - Nieuw Sloten,Private room,49,7,3,0.97,2,83,3,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Westerpark,Entire home/apt,120,3,0,,1,0,0,"You can visit Nick's Rijwielherstel for bicycle repairs or enjoy the greenery at Trail.NL. Westerpark Maryam Hair & Beauty is also located nearby.

[tier: mid | anchors: Nick's Rijwielherstel, Trail.NL, Westerpark Maryam Hair & Beauty | character: local urban services]"
Centrum-West,Private room,209,1,0,,4,362,0,"De Toneelmakerij is a professional theatre company located in Amsterdam. It is a prominent venue for youth theatre productions.

[tier: premium | anchors: De Toneelmakerij | character: artistic youth theatre]"
De Baarsjes - Oud-West,Entire home/apt,100,3,2,0.52,1,8,2,"Sebonsa Bodega is a local restaurant located near the bicycle shop Amsterdamse Fietswinkel.

[tier: mid | anchors: Amsterdamse Fietswinkel, Sebonsa Bodega | character: Urban local charm]"
Westerpark,Entire home/apt,275,2,7,1.83,1,138,7,"Westerpark is a prominent green space located in the city. This area features a playground and a park for local recreation.

[tier: premium | anchors: Westerpark | character: scenic urban green]"
Centrum-Oost,Entire home/apt,134,5,2,0.44,1,0,2,"Cantina Caliente is a nearby Spanish restaurant located close to the cinema Kriterion and Hotel Allure. The area also features the social facility Jellinek / Sinai Centrum / Punt P / Arkin Basis GGZ.

[tier: premium | anchors: Cantina Caliente, Hotel Allure, Kriterion, Jellinek / Sinai Centrum / Punt P / Arkin Basis GGZ | character: vibrant urban hub]"
Osdorp,Private room,60,1,304,53.96,5,318,304,"The Inormation board Osdorpplein is located in the heart of the Osdorp district. It provides visitors with maps and details about the surrounding area.

[tier: premium | anchors: Inormation board Osdorpplein | character: informative local guide]"
Osdorp,Private room,69,1,167,30.36,5,365,167,"The Inormation board Osdorpplein is located in the heart of the Osdorpplein shopping area. It provides helpful details for visitors navigating the local surroundings.

[tier: budget | anchors: Inormation board Osdorpplein | character: helpful local guide]"
Slotervaart,Entire home/apt,275,5,0,,1,0,0,"Rembrandtpark is a large green space located just a short walk away from the Sky Home apartment.

[tier: mid | anchors: Rembrandtpark, Sky Home | character: serene urban living]"
Centrum-Oost,Private room,94,2,3,0.74,1,14,3,"You can watch a film at Kriterion, grab a meal at Lebkov & Sons, or visit the Roeterseiland (UvA) campus. 

[tier: mid | anchors: Kriterion, Lebkov & Sons, Roeterseiland (UvA) | character: vibrant academic hub]"
De Baarsjes - Oud-West,Entire home/apt,338,2,3,0.67,1,96,3,"Gertrude is a nearby restaurant located close to the playground at Slot Meesenstijn. You can also find the guest house Houseboat Lady Jane and the artwork Beatrijs Smulders in this area.

[tier: mid | anchors: Gertrude, Slot Meesenstijn, Houseboat Lady Jane, Beatrijs Smulders | character: local urban charm]"
De Baarsjes - Oud-West,Entire home/apt,350,2,1,0.25,1,0,1,"You can enjoy a meal at Night Kitchen or visit the nearby bakery Levain et le vin. These establishments are located within walking distance of the cozy Annette's Bed & Breakfast.

[tier: mid | anchors: Night Kitchen, Levain et le vin, Annette's Bed & Breakfast | character: vibrant local charm]"
De Pijp - Rivierenbuurt,Entire home/apt,140,25,0,,1,60,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
De Baarsjes - Oud-West,Entire home/apt,150,3,3,2.0,2,64,3,"PC Dokter is a local computer repair shop located near the Indian restaurant Rangla Punjab. You can also find the cannabis shop Blue Lagoon in the immediate vicinity.

[tier: mid | anchors: Blue Lagoon, PC Dokter, Rangla Punjab | character: diverse local hub]"
IJburg - Zeeburgereiland,Entire home/apt,95,7,1,0.75,1,166,1,"Antonio's Barbershop is located in the immediate vicinity. There is also a playground nearby.

[tier: budget | anchors: Antonio's Barbershop | character: local community hub]"
De Baarsjes - Oud-West,Entire home/apt,150,2,3,0.6,1,321,3,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,165,3,0,,1,25,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Entire home/apt,300,2,1,0.27,1,13,1,"You can find fresh produce at Jouw Groenteman and enjoy the outdoors at Noorderspeeltuin. Nearby services include Daniel International Hairstylist and MacRepair.nl.

[tier: mid | anchors: Jouw Groenteman, Noorderspeeltuin, Daniel International Hairstylist, MacRepair.nl | character: convenient local hub]"
Geuzenveld - Slotermeer,Entire home/apt,150,6,0,,1,0,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet residential area]"
Oud-Oost,Entire home/apt,195,7,0,,1,95,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location]"
Bos en Lommer,Entire home/apt,44,3,1,0.24,1,59,1,"Multatulischool is located in the immediate vicinity of this area. This educational institution serves as the primary landmark for the neighborhood.

[tier: mid | anchors: Multatulischool | character: educational community hub]"
Centrum-West,Entire home/apt,120,3,5,1.39,4,0,5,"DierenDokters is a local veterinary clinic located near the Kazerne Hendrik fire station.

[tier: mid | anchors: DierenDokters, Kazerne Hendrik | character: professional local services]"
De Baarsjes - Oud-West,Entire home/apt,108,2,0,,1,0,0,"Bieb is a public bookcase located near Tandarts Tanis.

[tier: mid | anchors: Bieb, Tandarts Tanis | character: quiet local hub]"
Centrum-West,Entire home/apt,105,1,5,1.32,1,10,5,"Mr Jordaan is a nearby hotel, and De Nieuwe Lelie is a local pub. 
[tier: mid | anchors: Mr Jordaan, De Nieuwe Lelie | character: cozy urban retreat]"
De Baarsjes - Oud-West,Entire home/apt,100,7,2,0.49,1,8,2,"Mini Mix (Russian Store) is located in the immediate vicinity of a local playground. 

[tier: budget | anchors: Mini Mix (Russian Store) | character: convenient neighborhood spot]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,600,3,0,,1,3,0,"Jachthaven Piet Hein is a local marina located near the green space of Keesje Brijdeplantsoen. You can also enjoy the unique architecture of Pythonbrug which offers a scenic viewpoint over the water.

[tier: premium | anchors: Jachthaven Piet Hein, Keesje Brijdeplantsoen, Pythonbrug | character: scenic urban escape]"
Centrum-West,Entire home/apt,200,3,2,0.51,1,34,2,"You can find the Di-Ann City Centre Hotel and Hotel de Westertoren located near the Dam. The area also features the restaurant Il Panorama and the confectionery Bakkerij Andere Koek.

[tier: mid | anchors: Dam, Di-Ann City Centre Hotel, Hotel de Westertoren | character: historic city center]"
Watergraafsmeer,Private room,62,2,23,5.66,1,57,23,"There are no nearby places to list in this area.

[tier: budget | anchors: none | character: quiet empty space]"
Centrum-West,Private room,99,2,0,,4,0,0,"INK Hotel Amsterdam and The Highlander are located in the immediate vicinity. You can also find dining options like Angus Steak House and Made in Sud nearby.

[tier: mid | anchors: INK Hotel Amsterdam, The Highlander, Angus Steak House, Made in Sud | character: urban central hub]"
Bos en Lommer,Entire home/apt,100,4,0,,1,0,0,"You can find Lezzet Grillroom and Slagerij Beyaz Saray located in the immediate vicinity. These establishments are situated near other local shops like De Prijshamer and Etos.

[tier: mid | anchors: Lezzet Grillroom, Slagerij Beyaz Saray | character: local shopping hub]"
